@RELATION EOS_NEOS
@ATTRIBUTE class   {EOS,NEOS}
@ATTRIBUTE R1islower   {1,0}
@ATTRIBUTE L1isTitle   {1,0}
@ATTRIBUTE L1isAbbrevs   {1,0}
@ATTRIBUTE L1isInternal   {1,0}
@ATTRIBUTE L1isTimeterm   {1,0}
@ATTRIBUTE L1isUnlikely   {1,0}
@ATTRIBUTE Comma   {1,0}
@ATTRIBUTE Period   {1,0}
@ATTRIBUTE L1isUpper   {1,0}
@ATTRIBUTE R1isUpper   {1,0}
@ATTRIBUTE L1isNum   {1,0}
@ATTRIBUTE L1R1isQuestionMarkExclamation   {1,0}
@ATTRIBUTE L1P   {1,0}
@ATTRIBUTE R1P   {1,0}
@ATTRIBUTE R1isCommaPeriod   {1,0}
@ATTRIBUTE L1Length   NUMERIC
@ATTRIBUTE R1Length   NUMERIC
@ATTRIBUTE Llength   NUMERIC
@ATTRIBUTE Rlength   NUMERIC
@ATTRIBUTE Nspace   NUMERIC
@DATA
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,7,3,75,0,0
EOS,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,4,2,51,47,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,4,3,85,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,4,83,23,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,7,3,93,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,4,3,99,0,0
EOS,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,6,3,166,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,82,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,63,19,2
EOS,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,7,3,39,0,0
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4,1,120,66,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,7,2,24,13,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,17,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,50,44,2
EOS,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,7,3,151,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,8,3,69,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,119,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,10,3,16,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,5,3,36,0,0
EOS,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,2,33,31,2
EOS,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,4,3,15,45,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,66,15,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3,288,295,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,2,12,46,1
NEOS,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,3,3,1,19,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,7,3,69,0,0
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,3,40,13,2
EOS,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,15,3,44,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,5,3,49,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,8,3,124,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,6,3,79,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,8,3,2,0,0
EOS,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,6,1,14,1,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,33,39,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,30,62,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,7,3,123,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,34,28,1
EOS,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,22,51,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,24,51,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,83,59,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,6,29,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,37,43,1
EOS,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,3,3,10,9,2
NEOS,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,6,71,2,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,10,3,43,0,0
EOS,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,6,3,94,0,0
EOS,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,1,22,56,1
NEOS,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,9,22,743,2
EOS,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,5,3,165,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,6,3,7,0,0
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,3,83,127,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,7,3,45,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,304,19,2
EOS,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,9,4,38,28,1
EOS,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,6,3,202,66,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3,79,60,1
EOS,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,5,3,35,134,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,7,1,49,76,0
NEOS,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,9,3,47,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,4,3,137,0,0
EOS,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4,3,21,16,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,26,21,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,7,3,141,0,0
EOS,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,5,3,23,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3,25,54,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,11,3,140,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,4,3,37,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,22,57,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,5,3,33,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,8,2,16,28,1
EOS,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,4,3,10,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,107,43,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,73,79,1
EOS,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4,12,144,61,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,25,115,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,2,9,20,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,25,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,30,27,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,27,31,2
EOS,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,13,3,34,22,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,74,39,2
EOS,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,2,49,255,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,3,3,37,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,11,3,20,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3,114,5,2
EOS,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,7,3,40,66,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,24,40,2
EOS,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,3,95,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,116,173,1
EOS,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,3,3,8,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,5,3,49,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,43,38,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,8,59,32,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,19,34,51,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,72,14,2
NEOS,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2,9,24,31,2
EOS,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,4,2,45,16,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,147,43,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,6,3,59,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,562,203,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,80,0,0
EOS,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,3,3,77,0,0
EOS,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,7,7,70,17,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,115,153,2
EOS,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,5,3,68,11,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,6,3,14,0,0
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,3,25,25,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,97,6,3
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,20,0,0
EOS,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,7,3,49,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,9,3,19,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,4,71,99,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,8,20,27,2
NEOS,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,2,11,23,36,1
EOS,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,2,3,80,0,0
NEOS,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,4,2,74,16,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,11,15,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,3,6,83,3
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,7,3,26,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,10,207,114,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,5,31,14,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,7,3,63,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,54,54,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,5,3,67,0,0
EOS,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,9,3,196,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,6,162,140,2
EOS,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,3,3,60,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,4,113,36,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,5,54,35,1
EOS,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,4,3,58,0,0
NEOS,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3,6,11,77,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,6,3,100,0,0
EOS,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,8,3,97,69,2
NEOS,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,7,53,20,1
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4,3,30,37,2
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,2,53,25,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,105,126,2
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,6,2,10,20,1
EOS,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,5,3,63,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,49,109,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,3,16,187,2
EOS,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,7,3,70,11,1
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4,3,188,134,1
NEOS,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,3,41,1
NEOS,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,3,4,37,96,1
NEOS,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,5,63,61,1
EOS,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,2,64,351,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,8,3,41,0,0
EOS,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,5,3,47,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,82,8,2
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,4,14,20,2
EOS,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,13,3,11,132,1
EOS,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,6,2,109,57,2
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5,4,17,31,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,4,122,117,1
NEOS,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,37,74,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,154,224,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,304,20,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,8,3,37,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,6,3,54,0,0
EOS,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,7,2,14,14,1
EOS,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,4,2,11,26,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,6,3,35,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,10,3,40,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,3,129,75,1
EOS,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,4,5,15,6,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,20,29,2
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,4,193,179,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,4,3,20,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,10,1,255,27,1
EOS,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,2,3,62,0,0
EOS,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,9,4,18,252,2
NEOS,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,38,30,4
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,7,70,8,2
EOS,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,6,3,103,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,257,43,2
EOS,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,14,3,87,0,0
EOS,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,9,3,143,18,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,67,92,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,35,33,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,7,34,69,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,7,3,133,0,0
EOS,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,2,3,47,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,3,54,102,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,8,3,24,0,0
NEOS,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,2,9,159,84,2
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4,4,49,56,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,3,39,49,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,20,85,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,76,3,1
EOS,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,5,3,2,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,2,13,42,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,7,3,87,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,72,38,2
EOS,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,8,3,32,17,2
NEOS,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2,6,30,69,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,9,21,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,5,3,40,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,38,92,1
NEOS,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,2,8,1,89,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,4,3,46,0,0
EOS,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,2,3,12,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,5,31,98,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,6,4,2
EOS,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,3,75,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,1,43,63,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,114,70,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,49,18,2
NEOS,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,3,1,48,37,0
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4,4,215,55,2
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,4,7,14,2
EOS,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,4,2,35,6,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,2,29,48,2
EOS,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,4,2,26,22,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,10,3,39,0,0
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4,6,35,9,1
NEOS,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,3,4,33,30,1
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,33,9,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,3,31,18,1
NEOS,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,7,17,131,1
EOS,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,4,2,34,59,1
EOS,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,5,8,111,112,2
EOS,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,8,2,8,88,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,3,26,48,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,140,81,2
EOS,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,11,3,28,0,0
EOS,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,8,2,2,44,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,6,3,22,0,0
NEOS,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,8,80,113,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,243,87,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,6,3,118,0,0
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,4,16,14,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,5,3,130,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,10,125,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,6,3,134,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,27,127,1
NEOS,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,3,2,90,177,1
NEOS,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2,6,17,17,1
NEOS,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,74,1,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,57,14,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,14,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,7,3,28,0,0
NEOS,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,3,7,5,59,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,5,3,84,0,0
EOS,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,9,2,2,61,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,72,13,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,9,3,114,0,0
NEOS,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,2,5,66,33,1
NEOS,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,2,7,84,10,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,4,3,104,0,0
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,4,37,27,2
EOS,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,7,4,95,34,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,165,12,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,6,3,61,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,7,3,74,0,0
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5,4,4,77,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,13,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,141,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,210,19,2
EOS,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,7,2,8,67,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,35,48,1
NEOS,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,7,82,54,1
NEOS,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,2,2,71,73,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,54,16,2
EOS,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,6,47,27,1
NEOS,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,11,89,111,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,61,327,2
NEOS,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,2,1,187,127,1
EOS,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,7,6,89,84,2
EOS,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,7,12,48,69,1
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4,2,26,160,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,101,43,2
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,4,29,111,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,33,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,36,11,2
EOS,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,8,2,24,31,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,7,3,188,0,0
EOS,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,9,1,7,46,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,3,32,22,2
EOS,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,6,4,76,33,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,92,44,1
NEOS,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,6,3,33,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,8,3,88,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,6,3,67,0,0
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,9,3,58,0,0
EOS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,6,3,102,70,1
NEOS,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,2,2,44,104,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,137,16,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,2,114,90,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,2,63,23,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,3,34,84,2
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,0,0
EOS,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,2,17,7,2
EOS,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,6,3,235,81,1
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,110,22,1
EOS,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,8,1,70,52,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,18,46,1
EOS,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,7,3,10,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,3,71,30,1
EOS,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,52,0,0
NEOS,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,2,7,1,137,1
EOS,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,5,2,17,132,2
EOS,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,8,2,14,50,1
EOS,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,2,3,11,0,0
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3,32,14,2
EOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,48,93,2
